Id,Group,Exam,MCQ_1,MCQ_2,MCQ_3,MCQ_4,MCQ_5,MCQ_6,MCQ_7,MCQ_8,MCQ_9,MCQ_10,Online_MCQ_1,Online_MCQ_2,Online_MCQ_3,Online_MCQ_4,Online_MCQ_5,Online_MCQ_6,Online_MCQ_7,Online_MCQ_8,Online_MCQ_9,Online_MCQ_10,Online_MCQ_11,Online_MCQ_12,Online_MCQ_13,Online_MCQ_14,Online_MCQ_15,Online_MCQ_16,Online_MCQ_17,Online_MCQ_18,Online_MCQ_19
605,grp_17,5,0,15.384615384615385,18.18181818181818,14.11764705882353,12.307692307692308,20,11.11111111111111,7.058823529411765,5,13.333333333333332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
507,grp_2,6,0,15.384615384615385,20,9.411764705882353,9.230769230769232,20,13.333333333333332,10.588235294117647,7.5,11.11111111111111,20,15,18.18,NA,NA,15,NA,NA,20,10,14.29,13.33,16.67,15,4,20,20,5,20
5,grp_23,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,grp_19,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,grp_23,4,10,10.769230769230768,9.09090909090909,7.058823529411765,4.615384615384616,12,2.2222222222222223,7.647058823529411,8.75,11.11111111111111,15.71,10,12.73,NA,NA,15,NA,NA,20,16.67,17.14,NA,0,NA,NA,13.33,0,NA,16.67
50,grp_6,3,8.333333333333334,15.384615384615385,NA,5.882352941176471,10.769230769230768,20,8.88888888888889,11.764705882352942,15,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33,0,15,NA,10,NA,NA,13.33
484,grp_16,10,8.333333333333334,16.923076923076923,15.454545454545453,8.235294117647058,20,12,20,20,12.5,17.77777777777778,20,20,20,20,12.5,20,15,14.55,13.33,16.67,20,20,20,20,12,20,20,20,20
319,grp_7,3,11.666666666666668,12.307692307692308,5.454545454545454,5.882352941176471,6.153846153846154,12,11.11111111111111,5.882352941176471,2.5,2.2222222222222223,12.86,NA,12.73,10,0,NA,0,2.73,NA,NA,NA,NA,NA,20,NA,20,10,0,NA
186,grp_13,11,5,16.923076923076923,20,12.941176470588236,20,0,15.555555555555555,15.294117647058822,7.5,15.555555555555555,NA,13.33,NA,0,NA,NA,NA,NA,NA,NA,NA,6.67,NA,NA,NA,NA,NA,15,13.33
479,grp_8,1,11.666666666666668,13.846153846153847,0,NA,6.153846153846154,12,8.88888888888889,10.588235294117647,0,15.555555555555555,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,grp_14,4,NA,12.307692307692308,14.545454545454547,9.411764705882353,9.230769230769232,16,15.555555555555555,7.058823529411765,15,6.666666666666666,NA,13.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA
600,grp_18,10,13.333333333333332,10.769230769230768,12.727272727272727,4.705882352941177,16.923076923076923,16,15.555555555555555,14.11764705882353,0,NA,20,11.67,12.73,NA,NA,20,NA,NA,20,13.33,NA,20,NA,15,NA,20,20,0,20
29,grp_6,5,10,7.6923076923076925,12.727272727272727,5.882352941176471,10.769230769230768,16,20,NA,10,8.88888888888889,10,NA,10.91,15,7.5,NA,0,0.91,6.67,0,NA,6.67,NA,NA,0,16.67,NA,0,16.67
407,grp_9,11,11.666666666666668,18.461538461538463,18.18181818181818,3.5294117647058827,12.307692307692308,8,15.555555555555555,14.705882352941178,2.5,13.333333333333332,NA,NA,16.36,10,10,NA,NA,0,NA,NA,NA,NA,NA,0,NA,16.67,10,10,16.67
475,grp_21,12,11.666666666666668,15.384615384615385,12.727272727272727,7.058823529411765,10.769230769230768,16,11.11111111111111,2.3529411764705883,5,11.11111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,grp_2,6,1.6666666666666665,12.307692307692308,7.272727272727273,4.705882352941177,9.230769230769232,20,15.555555555555555,17.647058823529413,17.5,20,15.71,NA,20,NA,NA,20,NA,NA,20,10,NA,20,20,20,12,16.67,NA,NA,16.67
563,grp_19,7,8.333333333333334,16.923076923076923,18.18181818181818,8.235294117647058,10.769230769230768,16,20,12.941176470588236,5,NA,20,13.33,14.55,NA,0,20,NA,8.18,20,13.33,20,13.33,NA,20,NA,20,10,10,13.33
220,grp_6,8,5,16.923076923076923,16.363636363636363,10.588235294117647,9.230769230769232,20,11.11111111111111,10.588235294117647,5,11.11111111111111,20,NA,NA,NA,NA,20,0,NA,20,NA,NA,6.67,3.33,NA,NA,20,16.67,NA,16.67
529,grp_10,6,6.666666666666666,10.769230769230768,10.909090909090908,10.588235294117647,3.076923076923077,12,4.444444444444445,0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,7.27,NA,NA,NA,13.33,NA,NA,NA,3.33,10,NA,6.67
509,grp_4,3,11.666666666666668,15.384615384615385,14.545454545454547,9.411764705882353,9.230769230769232,16,15.555555555555555,10.588235294117647,0,13.333333333333332,10,13.33,NA,20,0,NA,0,4.55,0,NA,14.29,20,NA,NA,NA,NA,NA,NA,20
155,grp_16,4,0,6.153846153846154,7.272727272727273,14.11764705882353,4.615384615384616,20,2.2222222222222223,4.705882352941177,2.5,11.11111111111111,17.14,NA,0,NA,NA,20,NA,2.73,6.67,16.67,NA,20,0,NA,0,NA,NA,NA,13.33
384,grp_8,6.5,16.666666666666668,NA,10.909090909090908,11.764705882352942,12.307692307692308,20,17.77777777777778,3.5294117647058827,7.5,8.88888888888889,NA,NA,14.55,NA,NA,NA,NA,NA,NA,NA,NA,13.33,0,20,NA,6.67,13.33,NA,16.67
508,grp_6,8.5,15,18.461538461538463,14.545454545454547,9.411764705882353,15.384615384615385,20,15.555555555555555,10.588235294117647,7.5,11.11111111111111,20,NA,NA,NA,NA,20,NA,0,NA,NA,17.14,NA,10,10,0,16.67,10,NA,13.33
582,grp_15,5,10,15.384615384615385,12.727272727272727,5.882352941176471,9.230769230769232,16,4.444444444444445,9.411764705882353,7.5,NA,NA,NA,18.18,NA,0,NA,NA,NA,NA,NA,NA,13.33,NA,15,NA,20,13.33,NA,6.67
71,grp_12,10,10,20,18.18181818181818,11.764705882352942,9.230769230769232,20,11.11111111111111,12.941176470588236,2.5,NA,17.14,NA,12.73,NA,NA,20,0,19.09,13.33,10,NA,20,13.33,5,0,13.33,13.33,NA,10
275,grp_15,4,10,10.769230769230768,16.363636363636363,2.3529411764705883,6.153846153846154,12,8.88888888888889,5.882352941176471,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.29,6.67,NA,15,NA,NA,NA,NA,13.33
185,grp_23,5,1.6666666666666665,13.846153846153847,12.727272727272727,12.941176470588236,10.769230769230768,20,11.11111111111111,19.41176470588235,13.75,17.77777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.29,NA,16.67,NA,16,NA,NA,NA,20
624,grp_15,6,8.333333333333334,12.307692307692308,9.09090909090909,12.941176470588236,9.230769230769232,12,4.444444444444445,1.7647058823529413,10,NA,8.57,18.33,16.36,NA,NA,NA,NA,NA,13.33,NA,17.14,13.33,NA,5,NA,10,3.33,NA,NA
375,grp_6,12,3.333333333333333,15.384615384615385,16.363636363636363,12.941176470588236,16.923076923076923,20,15.555555555555555,15.294117647058822,17.5,20,17.14,15,18.18,NA,NA,15,NA,NA,13.33,NA,11.43,20,3.33,15,0,16.67,16.67,NA,20
490,grp_22,8,6.666666666666666,7.6923076923076925,NA,8.235294117647058,16.923076923076923,16,15.555555555555555,15.88235294117647,10,NA,20,NA,14.55,NA,NA,15,NA,6.36,20,13.33,NA,20,NA,NA,NA,NA,NA,NA,16.67
263,grp_12,6,15,18.461538461538463,18.18181818181818,18.823529411764707,15.384615384615385,20,11.11111111111111,10.588235294117647,2.5,NA,15.71,18.33,14.55,NA,NA,15,NA,NA,20,13.33,17.14,6.67,0,5,0,16.67,13.33,NA,16.67
628,grp_19,8,10,16.923076923076923,12.727272727272727,NA,13.846153846153847,20,0,10.588235294117647,2.5,NA,20,15,16.36,NA,12.5,10,NA,NA,20,3.33,17.14,20,NA,20,NA,20,10,NA,10
501,grp_9,11,10,13.846153846153847,7.272727272727273,10.588235294117647,15.384615384615385,16,11.11111111111111,15.294117647058822,5,17.77777777777778,17.14,18.33,20,20,12.5,10,0,7.27,13.33,10,20,20,10,20,12,20,16.67,10,13.33
460,grp_14,2,NA,NA,9.09090909090909,NA,10.769230769230768,12,11.11111111111111,12.941176470588236,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,grp_3,17,11.666666666666668,20,20,15.294117647058822,20,20,20,20,20,20,20,20,20,NA,NA,20,NA,NA,20,20,20,20,20,20,NA,20,20,NA,20
525,grp_16,5.5,0,1.5384615384615385,16.363636363636363,9.411764705882353,9.230769230769232,20,15.555555555555555,10.588235294117647,10,13.333333333333332,20,NA,7.27,NA,NA,5,NA,NA,NA,NA,NA,13.33,3.33,15,0,10,10,NA,20
383,grp_9,9.5,18.333333333333332,16.923076923076923,12.727272727272727,10.588235294117647,7.6923076923076925,16,2.2222222222222223,0,5,11.11111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,5,NA,20,16.67,NA,NA
64,grp_15,NA,5,12.307692307692308,3.6363636363636367,1.1764705882352942,6.153846153846154,16,8.88888888888889,6.470588235294118,2.5,17.77777777777778,20,NA,7.27,NA,NA,NA,NA,NA,0,0,0,20,NA,20,NA,20,16.67,NA,13.33
385,grp_11,4,0,12.307692307692308,14.545454545454547,11.764705882352942,6.153846153846154,8,4.444444444444445,9.411764705882353,0,0,NA,13.33,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,grp_18,3,15,15.384615384615385,14.545454545454547,11.764705882352942,3.076923076923077,20,6.666666666666666,8.235294117647058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,grp_14,4,NA,13.846153846153847,10,7.058823529411765,15.384615384615385,12,8.88888888888889,10.588235294117647,5,11.11111111111111,20,20,18.18,NA,NA,20,NA,NA,13.33,NA,17.14,13.33,6.67,15,NA,20,13.33,NA,13.33
322,grp_22,6,13.333333333333332,16.923076923076923,8.181818181818182,9.411764705882353,6.153846153846154,20,13.333333333333332,20,NA,NA,20,NA,12.73,0,0,NA,0,3.64,6.67,0,NA,13.33,NA,15,0,20,13.33,NA,10
166,grp_6,10,3.333333333333333,16.923076923076923,20,7.058823529411765,15.384615384615385,8,8.88888888888889,15.294117647058822,15,11.11111111111111,20,18.33,18.18,NA,NA,NA,NA,0,NA,NA,20,20,13.33,20,NA,20,20,NA,13.33
672,grp_6,8,13.333333333333332,12.307692307692308,18.18181818181818,17.647058823529413,18.461538461538463,20,17.77777777777778,20,7.5,20,15.71,13.33,16.36,NA,10,20,NA,NA,13.33,6.67,14.29,20,13.33,20,16,16.67,13.33,NA,13.33
527,grp_1,8,18.333333333333332,16.923076923076923,9.09090909090909,9.411764705882353,10.769230769230768,16,8.88888888888889,11.176470588235293,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,3.33
6,grp_20,3.5,15,13.846153846153847,16.363636363636363,12.941176470588236,16.923076923076923,20,20,15.294117647058822,10,17.77777777777778,20,18.33,10.91,15,2.5,20,0,0.91,6.67,NA,14.29,13.33,16.67,20,16,20,20,10,16.67
394,grp_17,6,6.666666666666666,16.923076923076923,20,12.941176470588236,20,20,20,20,17.5,17.77777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,13.33,NA,16,16.67,NA,NA,20
52,grp_8,11,15,20,18.18181818181818,12.941176470588236,13.846153846153847,16,20,20,10,11.11111111111111,NA,NA,NA,NA,NA,15,NA,0.91,20,10,NA,13.33,10,NA,0,13.33,20,NA,13.33
140,grp_17,5.5,1.6666666666666665,12.307692307692308,14.545454545454547,18.823529411764707,15.384615384615385,12,20,4.705882352941177,7.5,20,NA,NA,NA,NA,NA,NA,NA,NA,20,6.67,17.14,13.33,NA,NA,NA,NA,NA,NA,20
706,grp_9,NA,NA,12.307692307692308,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,grp_18,19,13.333333333333332,20,20,17.647058823529413,20,20,20,20,17.5,NA,20,20,18.18,5,15,20,0,18.18,13.33,20,20,13.33,NA,20,NA,20,20,NA,16.67
43,grp_21,17,10,18.461538461538463,10.909090909090908,10.588235294117647,12.307692307692308,12,13.333333333333332,15.294117647058822,7.5,17.77777777777778,NA,NA,NA,NA,NA,NA,NA,10.91,NA,NA,NA,NA,NA,20,NA,20,10,NA,NA
340,grp_24,10.5,10,16.923076923076923,20,8.235294117647058,18.461538461538463,20,17.77777777777778,12.352941176470589,7.5,17.77777777777778,20,16.67,20,10,0,20,0,14.55,13.33,16.67,20,20,20,20,16,20,20,15,20
671,grp_19,0,5,12.307692307692308,9.09090909090909,5.882352941176471,12.307692307692308,12,8.88888888888889,5.882352941176471,2.5,NA,12.86,15,14.55,NA,NA,5,NA,0.91,6.67,13.33,NA,NA,NA,0,NA,16.67,20,NA,NA
323,grp_6,10,11.666666666666668,9.230769230769232,16.363636363636363,5.882352941176471,7.6923076923076925,20,17.77777777777778,10.588235294117647,17.5,11.11111111111111,20,16.67,NA,15,NA,NA,0,13.64,13.33,6.67,17.14,13.33,13.33,20,NA,20,16.67,20,16.67
400,grp_18,1,6.666666666666666,12.307692307692308,10.909090909090908,10.588235294117647,4.615384615384616,12,6.666666666666666,NA,0,NA,20,16.67,16.36,NA,NA,15,NA,NA,6.67,NA,14.29,13.33,NA,20,NA,20,13.33,NA,16.67
670,grp_8,2.5,0,4.615384615384616,5.454545454545454,NA,9.230769230769232,20,13.333333333333332,9.411764705882353,20,13.333333333333332,10,NA,NA,0,0,NA,NA,10.91,NA,NA,NA,13.33,NA,15,NA,NA,NA,NA,16.67
488,grp_16,20,13.333333333333332,20,20,15.294117647058822,20,20,20,10.588235294117647,17.5,20,20,18.33,18.18,20,17.5,20,20,17.27,20,20,20,20,16.67,20,12,20,NA,20,16.67
551,grp_5,3,3.333333333333333,3.076923076923077,16.363636363636363,4.705882352941177,10.769230769230768,16,13.333333333333332,11.176470588235293,2.5,NA,10,16.67,9.09,NA,NA,15,NA,4.55,20,NA,17.14,20,NA,5,NA,20,16.67,NA,6.67
327,grp_13,9.5,5,16.923076923076923,20,17.647058823529413,20,20,13.333333333333332,20,15,17.77777777777778,NA,13.33,NA,5,NA,10,0,6.36,13.33,NA,17.14,NA,6.67,NA,8,16.67,6.67,15,NA
216,grp_18,4,3.333333333333333,10.769230769230768,10.909090909090908,8.235294117647058,9.230769230769232,12,2.2222222222222223,10.588235294117647,0,NA,14.29,13.33,14.55,0,7.5,15,0,0.91,NA,NA,NA,6.67,NA,20,NA,20,13.33,0,10
230,grp_11,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,grp_18,2,8.333333333333334,15.384615384615385,5.454545454545454,7.058823529411765,1.5384615384615385,12,4.444444444444445,7.058823529411765,2.5,NA,20,13.33,10.91,5,17.5,20,0,NA,NA,NA,17.14,20,NA,20,NA,20,16.67,5,10
342,grp_9,2.5,11.666666666666668,13.846153846153847,20,8.235294117647058,13.846153846153847,8,11.11111111111111,20,0,11.11111111111111,20,13.33,10.91,10,5,20,10,9.09,20,10,17.14,13.33,13.33,20,4,20,16.67,10,20
524,grp_14,5,11.666666666666668,18.461538461538463,10.909090909090908,7.058823529411765,10.769230769230768,16,17.77777777777778,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33,3.33,20,20,NA,15,NA,NA,NA,NA,13.33
392,grp_13,11.5,8.333333333333334,20,20,12.941176470588236,15.384615384615385,20,17.77777777777778,20,20,20,20,20,20,5,10,20,15,16.36,20,20,20,20,16.67,20,16,20,20,20,20
363,grp_6,NA,8.333333333333334,16.923076923076923,0,0,0,0,0,0,0,0,NA,18.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,grp_12,6.5,13.333333333333332,15.384615384615385,20,16.470588235294116,15.384615384615385,20,15.555555555555555,15.294117647058822,7.5,NA,20,NA,NA,NA,NA,15,0,NA,13.33,NA,17.14,20,NA,NA,NA,NA,NA,NA,20
36,grp_9,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
